unitid,"xgrcohrt",grcohrt,"xugenter",ugentern,"xpgrcohr",pgrcohrt,"xrrftct",rrftct,"xrrftex",rrftex,"xrrftcta",rrftcta,"xret_nmf",ret_nmf,"xret_pcf",ret_pcf,"xrrptct",rrptct,"xrrptex",rrptex,"xrrptcta",rrptcta,"xret_nmp",ret_nmp,"xret_pcp",ret_pcp
221980,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",5,"R",83,"R",9,"R",0,"R",9,"R",8,"R",89
221999,"R",1569,"R",1769,"R",89,"R",1673,"R",0,"R",1673,"R",1616,"R",97,"R",0,"R",0,"R",0,"R",0,"A",
222026,"A",,"A",,"A",,"R",37,"R",0,"R",37,"R",24,"R",65,"R",16,"Z",0,"R",16,"R",10,"R",63
222053,"R",1249,"R",2201,"R",57,"R",1088,"R",0,"R",1088,"R",578,"R",53,"R",235,"R",0,"R",235,"R",107,"R",46
222062,"R",1144,"R",2465,"R",46,"R",1058,"R",0,"R",1058,"R",590,"R",56,"R",151,"R",0,"R",151,"R",89,"R",59
222099,"A",,"A",,"A",,"R",166,"Z",0,"R",166,"R",129,"R",78,"R",33,"R",1,"R",32,"R",24,"R",75
222105,"R",13,"R",83,"R",16,"R",12,"R",1,"R",11,"R",11,"R",100,"R",42,"R",2,"R",40,"R",39,"R",98
222178,"R",971,"R",1147,"R",85,"R",887,"R",0,"R",887,"R",665,"R",75,"R",3,"R",0,"R",3,"R",2,"R",67
222567,"R",464,"R",1911,"R",24,"R",537,"R",0,"R",537,"R",381,"R",71,"R",458,"R",0,"R",458,"R",229,"R",50
222576,"R",507,"R",1631,"R",31,"R",640,"Z",0,"R",640,"R",343,"R",54,"R",554,"Z",0,"R",554,"R",254,"R",46
222673,"A",,"A",,"A",,"R",62,"R",0,"R",62,"R",57,"R",92,"R",29,"R",0,"R",29,"R",22,"R",76
222682,"A",,"A",,"A",,"R",76,"Z",0,"R",76,"R",26,"R",34,"R",28,"Z",0,"R",28,"R",12,"R",43
222691,"A",,"A",,"A",,"R",59,"R",0,"R",59,"R",45,"R",76,"R",20,"R",0,"R",20,"R",16,"R",80
222707,"A",,"A",,"A",,"R",25,"R",0,"R",25,"R",14,"R",56,"R",9,"R",0,"R",9,"R",3,"R",33
222761,"A",,"A",,"A",,"R",313,"R",11,"R",302,"R",154,"R",51,"R",0,"R",0,"R",0,"R",0,"A",
222822,"R",513,"R",1700,"R",30,"R",614,"Z",0,"R",614,"R",244,"R",40,"R",287,"Z",0,"R",287,"R",99,"R",34
222831,"R",1421,"R",1847,"R",77,"R",1434,"R",0,"R",1434,"R",801,"R",56,"R",41,"R",0,"R",41,"R",15,"R",37
222877,"R",10,"R",31,"R",32,"R",17,"Z",0,"R",17,"R",11,"R",65,"R",2,"Z",0,"R",2,"R",1,"R",50
222886,"A",,"A",,"A",,"R",169,"R",2,"R",167,"R",144,"R",86,"R",45,"R",0,"R",45,"R",33,"R",73
222938,"R",470,"R",679,"R",69,"R",369,"R",0,"R",369,"R",219,"R",59,"R",80,"R",0,"R",80,"R",29,"R",36
222983,"R",319,"R",360,"R",89,"R",334,"R",0,"R",334,"R",267,"R",80,"R",0,"R",0,"R",0,"R",0,"A",
222992,"R",1598,"R",11522,"R",14,"R",1516,"Z",0,"R",1516,"R",733,"R",48,"R",1946,"Z",0,"R",1946,"R",916,"R",47
223056,"A",,"A",,"A",,"R",76,"R",0,"R",76,"R",28,"R",37,"R",0,"R",0,"R",0,"R",0,"A",
223117,"R",0,"R",14,"R",0,"R",1,"R",0,"R",1,"R",1,"R",100,"R",7,"R",0,"R",7,"R",3,"R",43
223232,"R",3056,"R",3466,"R",88,"R",2729,"R",1,"R",2728,"R",2336,"R",86,"R",3,"Z",0,"R",3,"R",2,"R",67
223320,"R",498,"R",1194,"R",42,"R",395,"R",0,"R",395,"R",236,"R",60,"R",653,"R",0,"R",653,"R",264,"R",40
223427,"R",747,"R",5979,"R",12,"R",648,"R",0,"R",648,"R",301,"R",46,"R",208,"R",0,"R",208,"R",87,"R",42
223463,"A",,"A",,"A",,"R",346,"R",4,"R",342,"R",224,"R",65,"Z",0,"Z",0,"Z",0,"Z",0,"A",
223472,"R",51,"R",100,"R",51,"R",60,"R",0,"R",60,"R",44,"R",73,"R",0,"R",0,"R",0,"R",0,"A",
223506,"R",167,"R",1150,"R",15,"R",145,"R",0,"R",145,"R",76,"R",52,"R",721,"R",0,"R",721,"R",346,"R",48
223524,"R",490,"R",2860,"R",17,"R",369,"Z",0,"R",369,"R",208,"R",56,"R",607,"Z",0,"R",607,"R",258,"R",43
223658,"R",167,"R",167,"R",100,"R",179,"R",0,"R",179,"R",107,"R",60,"R",0,"R",0,"R",0,"R",0,"A",
223667,"A",,"A",,"A",,"R",24,"Z",0,"R",24,"R",16,"R",67,"Z",0,"Z",0,"Z",0,"Z",0,"A",
223773,"R",399,"R",1727,"R",23,"R",283,"Z",0,"R",283,"R",177,"R",63,"R",233,"Z",0,"R",233,"R",57,"R",24
223816,"R",701,"R",8489,"R",8,"R",654,"Z",0,"R",654,"R",379,"R",58,"R",3301,"Z",0,"R",3301,"R",900,"R",27
223852,"A",,"A",,"A",,"R",31,"R",0,"R",31,"R",23,"R",74,"Z",0,"Z",0,"Z",0,"Z",0,"A",
223898,"R",695,"R",1653,"R",42,"R",626,"R",0,"R",626,"R",282,"R",45,"R",599,"R",0,"R",599,"R",282,"R",47
223922,"R",230,"R",599,"R",38,"R",193,"R",0,"R",193,"R",98,"R",51,"R",245,"R",0,"R",245,"R",139,"R",57
224004,"R",229,"R",395,"R",58,"R",160,"R",0,"R",160,"R",91,"R",57,"R",5,"R",0,"R",5,"R",2,"R",40
224013,"A",,"A",,"A",,"R",3,"Z",0,"R",3,"R",2,"R",67,"R",22,"Z",0,"R",22,"R",17,"R",77
224110,"R",365,"R",3129,"R",12,"R",767,"Z",0,"R",767,"R",392,"R",51,"R",930,"Z",0,"R",930,"R",421,"R",45
224147,"R",1249,"R",2134,"R",59,"R",1237,"R",0,"R",1237,"R",734,"R",59,"R",115,"R",0,"R",115,"R",66,"R",57
224156,"A",,"A",,"A",,"R",157,"R",0,"R",157,"R",131,"R",83,"R",0,"R",0,"R",0,"R",0,"A",
224183,"R",199,"R",235,"R",85,"R",95,"R",0,"R",95,"R",37,"R",39,"R",61,"R",0,"R",61,"R",26,"R",43
224226,"R",348,"R",625,"R",56,"R",328,"R",0,"R",328,"R",233,"R",71,"R",1,"R",0,"R",1,"R",1,"R",100
224244,"R",30,"R",73,"R",41,"R",43,"R",0,"R",43,"R",21,"R",49,"R",2,"R",0,"R",2,"R",0,"R",0
224271,"R",45,"R",45,"R",100,"R",55,"R",0,"R",55,"R",44,"R",80,"R",0,"R",0,"R",0,"Z",0,"A",
224323,"R",342,"R",402,"R",85,"R",363,"R",1,"R",362,"R",288,"R",80,"R",0,"Z",0,"R",0,"Z",0,"A",
224350,"R",796,"R",2354,"R",34,"R",617,"R",0,"R",617,"R",363,"R",59,"R",612,"R",0,"R",612,"R",274,"R",45
224402,"R",341,"R",1268,"R",27,"R",362,"Z",0,"R",362,"R",142,"R",39,"R",168,"Z",0,"R",168,"R",52,"R",31
224439,"R",313,"R",313,"R",100,"R",478,"R",0,"R",478,"R",361,"R",76,"R",0,"R",0,"R",0,"R",0,"A",
224527,"R",295,"R",455,"R",65,"R",312,"R",0,"R",312,"R",175,"R",56,"R",1,"R",0,"R",1,"R",1,"R",100
224554,"R",503,"R",534,"R",94,"R",546,"Z",0,"R",546,"R",401,"R",73,"R",45,"Z",0,"R",45,"R",21,"R",47
224572,"R",716,"R",3294,"R",22,"R",606,"Z",0,"R",606,"R",325,"R",54,"R",575,"Z",0,"R",575,"R",209,"R",36
224615,"R",406,"R",2274,"R",18,"R",278,"Z",0,"R",278,"R",119,"R",43,"R",337,"Z",0,"R",337,"R",109,"R",32
224642,"R",2599,"R",6255,"R",42,"R",2438,"R",2,"R",2436,"R",1705,"R",70,"R",2173,"R",1,"R",2172,"R",1061,"R",49
224660,"A",,"A",,"A",,"R",99,"R",0,"R",99,"R",68,"R",69,"R",6,"R",0,"R",6,"R",5,"R",83
224679,"A",,"A",,"A",,"R",181,"R",0,"R",181,"R",128,"R",71,"R",72,"R",0,"R",72,"R",44,"R",61
224758,"A",,"A",,"A",,"R",30,"Z",0,"R",30,"R",20,"R",67,"R",6,"Z",0,"R",6,"R",4,"R",67
224776,"R",338,"R",711,"R",48,"R",224,"Z",0,"R",224,"R",128,"R",57,"R",34,"Z",0,"R",34,"R",14,"R",41
224828,"A",,"A",,"A",,"R",32,"R",0,"R",32,"R",24,"R",75,"R",63,"R",1,"R",62,"R",47,"R",76
224891,"R",171,"R",307,"R",56,"R",220,"R",0,"R",220,"R",114,"R",52,"R",62,"R",0,"R",62,"R",19,"R",31
224907,"A",,"A",,"A",,"R",31,"Z",0,"R",31,"R",28,"R",90,"R",0,"R",0,"R",0,"R",0,"A",
224961,"R",177,"R",571,"R",31,"R",170,"Z",0,"R",170,"R",96,"R",56,"R",115,"Z",0,"R",115,"R",46,"R",40
225070,"R",550,"R",1716,"R",32,"R",279,"R",0,"R",279,"R",185,"R",66,"R",446,"R",0,"R",446,"R",283,"R",63
225201,"A",,"A",,"A",,"R",111,"R",0,"R",111,"R",65,"R",59,"R",0,"R",0,"R",0,"R",0,"A",
225247,"R",471,"R",640,"R",74,"R",465,"R",0,"R",465,"R",306,"R",66,"R",0,"R",0,"R",0,"R",0,"A",
225308,"R",525,"R",1884,"R",28,"R",555,"R",6,"R",549,"R",382,"R",70,"R",679,"R",2,"R",677,"R",369,"R",55
225371,"R",592,"R",917,"R",65,"R",479,"R",0,"R",479,"R",247,"R",52,"R",191,"R",0,"R",191,"R",78,"R",41
225399,"R",556,"R",821,"R",68,"R",449,"R",0,"R",449,"R",317,"R",71,"R",7,"R",0,"R",7,"R",4,"R",57
225423,"R",3106,"R",15918,"R",20,"R",3210,"Z",0,"R",3210,"R",1975,"R",62,"R",3970,"Z",0,"R",3970,"R",1912,"R",48
225432,"R",699,"R",3058,"R",23,"R",831,"R",0,"R",831,"R",479,"R",58,"R",183,"R",0,"R",183,"R",76,"R",42
225511,"R",3486,"R",7507,"R",46,"R",3292,"Z",0,"R",3292,"R",2608,"R",79,"R",317,"Z",0,"R",317,"R",185,"R",58
225520,"R",275,"R",665,"R",41,"R",368,"Z",0,"R",368,"R",135,"R",37,"R",173,"Z",0,"R",173,"R",60,"R",35
225548,"R",304,"R",520,"R",58,"R",258,"R",0,"R",258,"R",142,"R",55,"R",18,"R",0,"R",18,"R",1,"R",6
225575,"R",179,"R",273,"R",66,"R",188,"R",0,"R",188,"R",93,"R",49,"R",6,"R",0,"R",6,"R",4,"R",67
225627,"R",884,"R",1461,"R",61,"R",716,"R",0,"R",716,"R",451,"R",63,"R",2,"R",0,"R",2,"R",1,"R",50
225779,"A",,"A",,"A",,"R",186,"R",0,"R",186,"R",146,"R",78,"R",35,"R",0,"R",35,"R",22,"R",63
225788,"A",,"A",,"A",,"R",37,"Z",0,"R",37,"R",37,"R",100,"R",19,"Z",0,"R",19,"R",19,"R",100
225849,"R",129,"R",150,"R",86,"R",115,"R",6,"R",109,"R",54,"R",50,"R",14,"R",3,"R",11,"R",1,"R",9
225858,"R",89,"R",115,"R",77,"R",88,"R",0,"R",88,"R",60,"R",68,"R",2,"R",0,"R",2,"R",0,"R",0
225876,"R",100,"R",168,"R",60,"R",67,"R",0,"R",67,"R",36,"R",54,"R",1,"R",0,"R",1,"R",1,"R",100
225885,"R",148,"R",231,"R",64,"R",133,"R",10,"R",123,"R",59,"R",48,"R",0,"R",0,"R",0,"R",0,"A",
225991,"R",30,"R",30,"R",100,"R",14,"Z",0,"R",14,"R",8,"R",57,"Z",0,"Z",0,"Z",0,"Z",0,"A",
226019,"R",888,"R",1577,"R",56,"R",950,"R",0,"R",950,"R",498,"R",52,"R",238,"R",0,"R",238,"R",102,"R",43
226091,"R",1383,"R",2146,"R",64,"R",1366,"Z",0,"R",1366,"R",888,"R",65,"R",77,"Z",0,"R",77,"R",31,"R",40
226107,"R",321,"R",495,"R",65,"R",316,"Z",0,"R",316,"R",158,"R",50,"R",80,"Z",0,"R",80,"R",38,"R",48
226116,"R",239,"R",992,"R",24,"R",219,"R",0,"R",219,"R",31,"R",14,"R",299,"R",0,"R",299,"R",154,"R",52
226125,"A",,"A",,"A",,"R",85,"R",4,"R",81,"R",74,"R",91,"Z",0,"Z",0,"Z",0,"Z",0,"A",
226134,"R",765,"R",1722,"R",44,"R",658,"R",0,"R",658,"R",393,"R",60,"R",429,"R",0,"R",429,"R",259,"R",60
226152,"R",619,"R",1015,"R",61,"R",605,"Z",0,"R",605,"R",433,"R",72,"R",18,"Z",0,"R",18,"R",10,"R",56
226204,"R",465,"R",1161,"R",40,"R",343,"R",0,"R",343,"R",253,"R",74,"R",433,"R",0,"R",433,"R",220,"R",51
226231,"R",341,"R",458,"R",74,"R",323,"R",0,"R",323,"R",243,"R",75,"R",0,"R",0,"R",0,"R",0,"A",
226277,"A",,"A",,"A",,"R",471,"R",29,"R",442,"R",197,"R",45,"Z",0,"Z",0,"Z",0,"Z",0,"A",
226329,"R",149,"R",213,"R",70,"R",190,"R",0,"R",190,"R",86,"R",45,"R",3,"R",0,"R",3,"R",2,"R",67
226374,"A",,"A",,"A",,"R",13,"R",1,"R",12,"R",9,"R",75,"Z",0,"Z",0,"Z",0,"Z",0,"A",
226383,"R",269,"R",456,"R",59,"R",304,"R",0,"R",304,"R",199,"R",65,"R",1,"R",0,"R",1,"R",0,"R",0
226408,"R",432,"R",1486,"R",29,"R",322,"R",0,"R",322,"R",186,"R",58,"R",318,"R",0,"R",318,"R",141,"R",44
226471,"R",475,"R",759,"R",63,"R",479,"R",0,"R",479,"R",303,"R",63,"R",2,"R",0,"R",2,"R",2,"R",100
226578,"R",913,"R",1675,"R",55,"R",1016,"Z",0,"R",1016,"R",566,"R",56,"R",365,"Z",0,"R",365,"R",176,"R",48
226587,"R",332,"R",628,"R",53,"R",311,"R",0,"R",311,"R",177,"R",57,"R",0,"R",0,"R",0,"R",0,"A",
226772,"A",,"A",,"A",,"R",8,"R",0,"R",8,"R",6,"R",75,"R",5,"R",0,"R",5,"R",3,"R",60
226806,"R",529,"R",3323,"R",16,"R",5,"R",0,"R",5,"R",2,"R",40,"R",14,"R",0,"R",14,"R",10,"R",71
226833,"R",685,"R",1436,"R",48,"R",736,"R",0,"R",736,"R",522,"R",71,"R",26,"R",0,"R",26,"R",13,"R",50
226860,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",16,"R",89,"R",0,"R",0,"R",0,"R",0,"A",
226879,"R",55,"R",125,"R",44,"R",80,"Z",0,"R",80,"R",39,"R",49,"R",1,"Z",0,"R",1,"R",0,"R",0
226903,"A",,"A",,"A",,"R",115,"Z",0,"R",115,"R",64,"R",56,"Z",0,"Z",0,"Z",0,"Z",0,"A",
226930,"R",475,"R",2073,"R",23,"R",378,"Z",0,"R",378,"R",203,"R",54,"R",456,"Z",0,"R",456,"R",182,"R",40
227058,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",12,"R",67,"R",49,"R",1,"R",48,"R",45,"R",94
227146,"R",1245,"R",2261,"R",55,"R",921,"Z",0,"R",921,"R",473,"R",51,"R",395,"Z",0,"R",395,"R",156,"R",39
227155,"A",,"A",,"A",,"P",3,"P",0,"P",3,"P",2,"P",67,"A",,"A",,"A",,"A",,"A",
227182,"R",3190,"R",8972,"R",36,"R",3005,"R",1,"R",3004,"R",2016,"R",67,"R",2191,"R",1,"R",2190,"R",1203,"R",55
227191,"R",559,"R",3168,"R",18,"R",426,"Z",0,"R",426,"R",245,"R",58,"R",372,"Z",0,"R",372,"R",163,"R",44
227216,"R",3445,"R",7697,"R",45,"R",3494,"R",2,"R",3492,"R",2617,"R",75,"R",78,"R",0,"R",78,"R",43,"R",55
227225,"R",398,"R",826,"R",48,"R",330,"R",0,"R",330,"R",180,"R",55,"R",140,"R",0,"R",140,"R",58,"R",41
227243,"R",87,"R",177,"R",49,"R",122,"R",0,"R",122,"R",73,"R",60,"R",1,"Z",0,"R",1,"R",1,"R",100
227298,"A",,"A",,"A",,"R",78,"R",0,"R",78,"R",66,"R",85,"R",0,"R",0,"R",0,"R",0,"A",
227304,"R",249,"R",965,"R",26,"R",399,"Z",0,"R",399,"R",195,"R",49,"R",301,"Z",0,"R",301,"R",119,"R",40
227313,"A",,"A",,"A",,"R",89,"R",0,"R",89,"R",59,"R",66,"R",23,"R",0,"R",23,"R",14,"R",61
227322,"A",,"A",,"A",,"R",65,"R",0,"R",65,"R",38,"R",58,"R",10,"R",0,"R",10,"R",5,"R",50
227331,"R",306,"R",446,"R",69,"R",284,"R",0,"R",284,"R",151,"R",53,"R",1,"R",0,"R",1,"R",0,"R",0
227368,"R",2524,"R",3460,"R",73,"R",2527,"R",0,"R",2527,"R",1806,"R",71,"R",99,"R",0,"R",99,"R",50,"R",51
227377,"R",1381,"R",8229,"R",17,"R",908,"R",0,"R",908,"R",527,"R",58,"R",246,"R",0,"R",246,"R",100,"R",41
227386,"R",318,"R",589,"R",54,"R",310,"R",1,"R",309,"R",168,"R",54,"R",39,"Z",0,"R",39,"R",11,"R",28
227401,"R",648,"R",1270,"R",51,"R",616,"R",0,"R",616,"R",326,"R",53,"R",950,"R",195,"R",755,"R",97,"R",13
227429,"R",79,"R",138,"R",57,"R",102,"R",0,"R",102,"R",38,"R",37,"R",3,"R",0,"R",3,"R",0,"R",0
227526,"R",1291,"R",1576,"R",82,"R",1317,"R",0,"R",1317,"R",1044,"R",79,"R",2,"R",0,"R",2,"R",0,"R",0
227687,"R",273,"R",672,"R",41,"R",259,"Z",0,"R",259,"R",122,"R",47,"R",228,"Z",0,"R",228,"R",46,"R",20
227748,"A",,"A",,"A",,"R",25,"R",2,"R",23,"R",16,"R",70,"Z",0,"Z",0,"Z",0,"Z",0,"A",
227757,"R",787,"R",851,"R",92,"R",741,"R",0,"R",741,"R",717,"R",97,"R",1,"R",0,"R",1,"R",1,"R",100
227766,"R",1022,"R",4656,"R",22,"R",884,"Z",0,"R",884,"R",501,"R",57,"R",844,"Z",0,"R",844,"R",396,"R",47
227836,"A",,"A",,"A",,"R",398,"R",0,"R",398,"R",310,"R",78,"R",46,"R",0,"R",46,"R",0,"R",0
227845,"R",742,"R",1217,"R",61,"R",725,"Z",0,"R",725,"R",611,"R",84,"R",8,"Z",0,"R",8,"R",5,"R",63
227854,"R",851,"R",2352,"R",36,"R",889,"Z",0,"R",889,"R",473,"R",53,"R",483,"Z",0,"R",483,"R",201,"R",42
