unitid,"xbarevct",barevct,"xbaexclu",baexclu,"xbaac150",baac150,"xbanc100",banc100,"xbagr100",bagr100,"xbanc150",banc150,"xbagr150",bagr150,"xbaaexcl",baaexcl,"xbaac200",baac200,"xbanc20a",banc200a,"xbanc200",banc200,"xbagr200",bagr200,"xl4revct",l4revct,"xl4exclu",l4exclu,"xl4ac150",l4ac150,"xl4nc100",l4nc100,"xl4gr100",l4gr100,"xl4nc150",l4nc150,"xl4gr150",l4gr150,"xl4aexcl",l4aexcl,"xl4ac200",l4ac200,"xl4nc20a",l4nc200a,"xl4nc200",l4nc200,"xl4gr200",l4gr200
418904,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11,"R",2,"R",9,"R",0,"R",0,"R",2,"R",22,"R",0,"R",9,"R",1,"R",3,"R",33
418913,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",51,"R",0,"R",51,"R",18,"R",35,"R",31,"R",61,"R",0,"R",51,"R",14,"R",45,"R",88
418968,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",29,"R",3,"R",26,"R",11,"R",42,"R",11,"R",42,"R",0,"R",26,"R",0,"R",11,"R",42
419022,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",576,"R",1,"R",575,"R",417,"R",73,"R",447,"R",78,"R",0,"R",575,"R",0,"R",447,"R",78
419031,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",27,"R",0,"R",27,"R",23,"R",85,"R",25,"R",93,"R",0,"R",27,"R",0,"R",25,"R",93
419147,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",75,"R",3,"R",72,"R",63,"R",88,"R",70,"R",97,"R",1,"R",71,"R",1,"R",71,"R",100
419156,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",61,"R",0,"R",61,"R",26,"R",43,"R",50,"R",82,"R",0,"R",61,"R",2,"R",52,"R",85
419183,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",124,"R",2,"R",122,"R",70,"R",57,"R",102,"R",84,"R",2,"R",120,"R",2,"R",104,"R",87
419217,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5,"R",0,"R",5,"R",1,"R",20,"R",1,"R",20,"R",0,"R",5,"R",1,"R",2,"R",40
419226,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",350,"R",0,"R",350,"R",180,"R",51,"R",182,"R",52,"R",0,"R",350,"R",0,"R",182,"R",52
419235,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",138,"R",3,"R",135,"R",79,"R",59,"R",79,"R",59,"R",0,"R",135,"R",0,"R",79,"R",59
419244,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",41,"R",0,"R",41,"R",18,"R",44,"R",18,"R",44,"R",0,"R",41,"R",6,"R",24,"R",59
419253,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",64,"R",0,"R",64,"R",51,"R",80,"R",51,"R",80,"R",0,"R",64,"R",0,"R",51,"R",80
419262,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",40,"R",0,"R",40,"R",30,"R",75,"R",31,"R",78,"R",0,"R",40,"R",1,"R",32,"R",80
419271,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",19,"R",0,"R",19,"R",0,"R",0,"R",12,"R",63,"R",0,"R",19,"R",0,"R",12,"R",63
419280,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",32,"R",0,"R",32,"R",4,"R",13,"R",25,"R",78,"R",0,"R",32,"R",0,"R",25,"R",78
419314,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",25,"R",0,"R",25,"R",10,"R",40,"R",21,"R",84,"R",0,"R",25,"R",1,"R",22,"R",88
419341,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",36,"R",0,"R",36,"R",24,"R",67,"R",26,"R",72,"R",0,"R",36,"R",2,"R",28,"R",78
419411,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",109,"R",0,"R",109,"R",85,"R",78,"R",85,"R",78,"R",0,"R",109,"R",5,"R",90,"R",83
419420,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",63,"R",1,"R",62,"R",50,"R",81,"R",57,"R",92,"R",0,"R",62,"R",5,"R",62,"R",100
419439,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20,"R",0,"R",20,"R",0,"R",0,"R",20,"R",100,"R",0,"R",20,"R",0,"R",20,"R",100
419484,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",27,"R",0,"R",27,"R",22,"R",81,"R",22,"R",81,"R",0,"R",27,"R",0,"R",22,"R",81
419509,"R",151,"R",2,"R",149,"R",2,"R",1,"R",10,"R",7,"R",0,"R",149,"R",0,"R",10,"R",7,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
419633,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",105,"R",0,"R",105,"R",21,"R",20,"R",67,"R",64,"R",0,"R",105,"R",10,"R",77,"R",73
419660,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",295,"R",0,"R",295,"R",108,"R",37,"R",241,"R",82,"R",0,"R",295,"R",0,"R",241,"R",82
419703,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",326,"R",0,"R",326,"R",234,"R",72,"R",238,"R",73,"R",0,"R",326,"R",4,"R",242,"R",74
419712,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",143,"R",0,"R",143,"R",102,"R",71,"R",107,"R",75,"R",0,"R",143,"R",5,"R",112,"R",78
419721,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",306,"R",0,"R",306,"R",185,"R",60,"R",190,"R",62,"R",0,"R",306,"R",5,"R",195,"R",64
420006,"R",3,"R",0,"R",3,"Z",0,"R",0,"R",1,"R",33,"R",0,"R",3,"R",1,"R",2,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
420024,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",293,"R",0,"R",293,"R",135,"R",46,"R",151,"R",52,"R",0,"R",293,"R",16,"R",167,"R",57
420042,"R",45,"R",0,"R",45,"R",3,"R",7,"R",4,"R",9,"R",0,"R",45,"R",0,"R",4,"R",9,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
420130,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",73,"R",0,"R",73,"R",49,"R",67,"R",52,"R",71,"R",0,"R",73,"R",0,"R",52,"R",71
420194,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",271,"R",0,"R",271,"R",118,"R",44,"R",122,"R",45,"R",0,"R",271,"R",4,"R",126,"R",46
420200,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",50,"R",7,"R",43,"R",5,"R",12,"R",5,"R",12,"R",0,"R",43,"R",0,"R",5,"R",12
420255,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",123,"R",1,"R",122,"R",76,"R",62,"R",76,"R",62,"R",0,"R",122,"R",7,"R",83,"R",68
420307,"R",13,"R",0,"R",13,"R",4,"R",31,"R",5,"R",38,"R",0,"R",13,"R",2,"R",7,"R",54,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
420325,"R",15,"R",0,"R",15,"Z",0,"R",0,"R",1,"R",7,"R",0,"R",15,"R",0,"R",1,"R",7,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
420343,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",888,"R",0,"R",888,"Z",0,"R",0,"R",565,"R",64,"R",0,"R",888,"R",0,"R",565,"R",64
420352,"R",11,"R",0,"R",11,"R",2,"R",18,"R",6,"R",55,"Z",0,"R",11,"R",1,"R",7,"R",64,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
420398,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",639,"R",0,"R",639,"R",12,"R",2,"R",67,"R",10,"R",31,"R",608,"R",31,"R",98,"R",16
420404,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",230,"R",7,"R",223,"R",8,"R",4,"R",88,"R",39,"R",0,"R",223,"R",69,"R",157,"R",70
420431,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",134,"R",0,"R",134,"R",42,"R",31,"R",47,"R",35,"Z",0,"R",134,"R",3,"R",50,"R",37
420440,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",103,"R",0,"R",103,"R",4,"R",4,"R",15,"R",15,"R",2,"R",101,"R",7,"R",22,"R",22
420459,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",94,"R",1,"R",93,"R",19,"R",20,"R",19,"R",20,"R",1,"R",92,"R",0,"R",19,"R",21
420468,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",126,"R",0,"R",126,"R",98,"R",78,"R",98,"R",78,"R",0,"R",126,"R",2,"R",100,"R",79
420495,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",144,"R",2,"R",142,"R",28,"R",20,"R",86,"R",61,"R",0,"R",142,"R",10,"R",96,"R",68
420501,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",97,"R",0,"R",97,"R",45,"R",46,"R",79,"R",81,"R",0,"R",97,"R",6,"R",85,"R",88
420538,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",244,"R",0,"R",244,"R",14,"R",6,"R",57,"R",23,"R",3,"R",241,"R",32,"R",89,"R",37
420556,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",44,"R",1,"R",43,"R",1,"R",2,"R",1,"R",2,"R",0,"R",43,"R",0,"R",1,"R",2
420608,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",3,"R",30,"R",7,"R",70,"R",0,"R",10,"R",0,"R",7,"R",70
420723,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12,"R",0,"R",12,"R",0,"R",0,"R",8,"R",67,"R",0,"R",12,"R",1,"R",9,"R",75
420981,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",220,"R",0,"R",220,"Z",0,"R",0,"R",200,"R",91,"Z",0,"R",220,"R",10,"R",210,"R",95
421009,"R",171,"R",0,"R",171,"R",7,"R",4,"R",38,"R",22,"R",0,"R",171,"R",0,"R",38,"R",22,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
421018,"R",268,"R",0,"R",268,"R",7,"R",3,"R",32,"R",12,"R",0,"R",268,"R",0,"R",32,"R",12,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
421513,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",48,"R",0,"R",48,"R",0,"R",0,"R",15,"R",31,"R",0,"R",48,"R",0,"R",15,"R",31
421540,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",86,"R",1,"R",85,"R",49,"R",58,"R",50,"R",59,"R",1,"R",84,"R",2,"R",52,"R",62
421559,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",70,"R",0,"R",70,"R",49,"R",70,"R",51,"R",73,"R",0,"R",70,"R",5,"R",56,"R",80
421586,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",128,"R",0,"R",128,"R",91,"R",71,"R",91,"R",71,"R",0,"R",128,"R",0,"R",91,"R",71
421610,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",22,"R",0,"R",22,"R",18,"R",82,"R",22,"R",100,"Z",0,"R",22,"R",0,"R",22,"R",100
421665,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2,"R",0,"R",2,"R",1,"R",50,"R",1,"R",50,"R",0,"R",2,"R",1,"R",2,"R",100
421708,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",198,"R",0,"R",198,"R",131,"R",66,"R",145,"R",73,"R",0,"R",198,"R",0,"R",145,"R",73
421717,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",26,"R",0,"R",26,"R",26,"R",100,"R",26,"R",100,"R",0,"R",26,"R",0,"R",26,"R",100
421771,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",51,"R",0,"R",51,"R",0,"R",0,"R",20,"R",39,"R",0,"R",51,"R",18,"R",38,"R",75
421832,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",116,"R",2,"R",114,"R",67,"R",59,"R",67,"R",59,"Z",0,"R",114,"Z",0,"R",67,"R",59
421841,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",76,"R",0,"R",76,"R",0,"R",0,"R",35,"R",46,"R",0,"R",76,"R",35,"R",70,"R",92
421878,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",316,"R",0,"R",316,"R",271,"R",86,"R",276,"R",87,"R",0,"R",316,"R",1,"R",277,"R",88
421896,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",58,"R",0,"R",58,"R",45,"R",78,"R",45,"R",78,"R",1,"R",57,"R",2,"R",47,"R",82
422020,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3,"R",0,"R",3,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",3,"R",3,"R",3,"R",100
422695,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",222,"R",0,"R",222,"R",36,"R",16,"R",176,"R",79,"R",0,"R",222,"R",10,"R",186,"R",84
422835,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",25,"R",0,"R",25,"R",22,"R",88,"R",25,"R",100,"R",0,"R",25,"R",0,"R",25,"R",100
423120,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1081,"R",0,"R",1081,"R",0,"R",0,"R",990,"R",92,"R",0,"R",1081,"R",20,"R",1010,"R",93
423397,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",32,"R",0,"R",32,"R",15,"R",47,"R",15,"R",47,"R",0,"R",32,"R",0,"R",15,"R",47
423412,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",88,"R",0,"R",88,"R",25,"R",28,"R",39,"R",44,"R",0,"R",88,"R",44,"R",83,"R",94
423476,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",35,"R",0,"R",35,"Z",0,"R",0,"R",9,"R",26,"Z",0,"R",35,"R",5,"R",14,"R",40
423582,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",112,"R",0,"R",112,"R",81,"R",72,"R",81,"R",72,"R",0,"R",112,"R",2,"R",83,"R",74
423652,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",0,"R",0,"R",2,"R",20,"Z",0,"R",10,"R",0,"R",2,"R",20
423980,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",653,"R",0,"R",653,"R",393,"R",60,"R",437,"R",67,"R",0,"R",653,"R",17,"R",454,"R",70
424008,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",109,"R",0,"R",109,"R",109,"R",100,"R",109,"R",100,"R",0,"R",109,"R",0,"R",109,"R",100
424424,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",437,"R",1,"R",436,"R",158,"R",36,"R",298,"R",68,"R",0,"R",436,"R",0,"R",298,"R",68
425250,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",140,"R",0,"R",140,"R",0,"R",0,"R",89,"R",64,"R",0,"R",140,"R",0,"R",89,"R",64
425296,"R",4,"R",0,"R",4,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
425393,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",32,"R",0,"R",32,"R",29,"R",91,"R",29,"R",91,"R",0,"R",32,"R",3,"R",32,"R",100
425889,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",463,"R",0,"R",463,"Z",0,"R",0,"R",339,"R",73,"Z",0,"R",463,"R",0,"R",339,"R",73
425986,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",98,"R",0,"R",98,"R",84,"R",86,"R",89,"R",91,"R",0,"R",98,"R",0,"R",89,"R",91
426314,"R",1,"R",0,"R",1,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
427308,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",302,"R",0,"R",302,"R",28,"R",9,"R",28,"R",9,"R",14,"R",288,"R",28,"R",56,"R",19
427335,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",34,"R",0,"R",34,"R",15,"R",44,"R",20,"R",59,"R",0,"R",34,"R",5,"R",25,"R",74
427663,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",132,"R",4,"R",128,"R",8,"R",6,"R",52,"R",41,"R",0,"R",128,"R",39,"R",91,"R",71
427894,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",109,"R",0,"R",109,"R",75,"R",69,"R",75,"R",69,"R",0,"R",109,"R",0,"R",75,"R",69
427919,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",96,"R",0,"R",96,"R",61,"R",64,"R",61,"R",64,"R",0,"R",96,"R",0,"R",61,"R",64
427973,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",186,"R",10,"R",176,"Z",0,"R",0,"R",103,"R",59,"R",4,"R",172,"R",69,"R",172,"R",100
427982,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",254,"R",2,"R",252,"R",95,"R",38,"R",138,"R",55,"R",0,"R",252,"R",2,"R",140,"R",56
427991,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",89,"R",0,"R",89,"R",47,"R",53,"R",69,"R",78,"R",0,"R",89,"R",2,"R",71,"R",80
428019,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",30,"R",2,"R",28,"R",20,"R",71,"R",20,"R",71,"R",0,"R",28,"R",0,"R",20,"R",71
428055,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",174,"R",0,"R",174,"R",102,"R",59,"R",112,"R",64,"R",0,"R",174,"R",0,"R",112,"R",64
428073,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",22,"R",0,"R",22,"R",4,"R",18,"R",15,"R",68,"R",0,"R",22,"R",1,"R",16,"R",73
428125,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",57,"R",0,"R",57,"R",26,"R",46,"R",26,"R",46,"R",0,"R",57,"R",26,"R",52,"R",91
428143,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",223,"R",0,"R",223,"R",76,"R",34,"R",147,"R",66,"R",0,"R",223,"R",0,"R",147,"R",66
428170,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",79,"R",0,"R",79,"Z",0,"R",0,"R",44,"R",56,"R",0,"R",79,"R",9,"R",53,"R",67
428286,"R",118,"R",0,"R",118,"R",63,"R",53,"R",70,"R",59,"R",0,"R",118,"R",0,"R",70,"R",59,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
428295,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",184,"R",0,"R",184,"R",152,"R",83,"R",166,"R",90,"R",0,"R",184,"R",5,"R",171,"R",93
428329,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",58,"R",0,"R",58,"R",26,"R",45,"R",37,"R",64,"R",0,"R",58,"R",0,"R",37,"R",64
428392,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",125,"R",0,"R",125,"R",8,"R",6,"R",15,"R",12,"Z",0,"R",125,"R",7,"R",22,"R",18
428444,"R",124,"R",0,"R",124,"R",62,"R",50,"R",64,"R",52,"R",0,"R",124,"R",1,"R",65,"R",52,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
429100,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",59,"R",0,"R",59,"R",56,"R",95,"R",59,"R",100,"R",0,"R",59,"R",0,"R",59,"R",100
429128,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4,"R",0,"R",4,"R",1,"R",25,"R",1,"R",25,"R",0,"R",4,"R",1,"R",2,"R",50
430050,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",611,"R",2,"R",609,"R",260,"R",43,"R",260,"R",43,"R",23,"R",586,"R",2,"R",262,"R",45
430087,"R",3,"R",0,"R",3,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",3,"R",2,"R",2,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
430096,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",74,"R",0,"R",74,"R",36,"R",49,"R",42,"R",57,"R",0,"R",74,"R",0,"R",42,"R",57
430148,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",42,"R",0,"R",42,"R",22,"R",52,"R",35,"R",83,"R",0,"R",42,"R",2,"R",37,"R",88
430157,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",17,"R",0,"R",17,"R",12,"R",71,"R",12,"R",71,"R",0,"R",17,"R",0,"R",12,"R",71
430166,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",22,"R",0,"R",22,"R",18,"R",82,"R",18,"R",82,"R",0,"R",22,"R",0,"R",18,"R",82
430175,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",721,"R",1,"R",720,"R",437,"R",61,"R",516,"R",72,"R",0,"R",720,"R",0,"R",516,"R",72
430218,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",52,"R",0,"R",52,"R",0,"R",0,"R",36,"R",69,"R",0,"R",52,"R",0,"R",36,"R",69
430227,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",119,"R",0,"R",119,"R",0,"R",0,"R",83,"R",70,"R",0,"R",119,"R",0,"R",83,"R",70
430245,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",289,"R",0,"R",289,"R",99,"R",34,"R",110,"R",38,"Z",0,"R",289,"R",0,"R",110,"R",38
430254,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",162,"R",0,"R",162,"R",64,"R",40,"R",68,"R",42,"R",0,"R",162,"R",2,"R",70,"R",43
430342,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",106,"R",0,"R",106,"R",76,"R",72,"R",76,"R",72,"R",0,"R",106,"R",0,"R",76,"R",72
430351,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",142,"R",8,"R",134,"R",1,"R",1,"R",46,"R",34,"R",0,"R",134,"R",38,"R",84,"R",63
430360,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",162,"R",5,"R",157,"R",8,"R",5,"R",56,"R",36,"R",0,"R",157,"R",50,"R",106,"R",68
430379,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",282,"R",8,"R",274,"R",6,"R",2,"R",51,"R",19,"R",0,"R",274,"R",59,"R",110,"R",40
430388,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",202,"R",9,"R",193,"R",20,"R",10,"R",54,"R",28,"R",0,"R",193,"R",80,"R",134,"R",69
430403,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",55,"R",0,"R",55,"R",30,"R",55,"R",32,"R",58,"R",0,"R",55,"R",0,"R",32,"R",58
