UNITID,XBAREVCT,BAREVCT,XBAEXCLU,BAEXCLU,XBAAC150,BAAC150,XBANC100,BANC100,XBAGR100,BAGR100,XBANC150,BANC150,XBAGR150,BAGR150,XBAAEXCL,BAAEXCL,XBAAC200,BAAC200,XBANC20A,BANC200A,XBANC200,BANC200,XBAGR200,BAGR200,XL4REVCT,L4REVCT,XL4EXCLU,L4EXCLU,XL4AC150,L4AC150,XL4NC100,L4NC100,XL4GR100,L4GR100,XL4NC150,L4NC150,XL4GR150,L4GR150,XL4AEXCL,L4AEXCL,XL4AC200,L4AC200,XL4NC20A,L4NC200A,XL4NC200,L4NC200,XL4GR200,L4GR200 
111513,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",47,"R",0,"R",47,"R",39,"R",83,"R",39,"R",83,"R",0,"R",47,"R",0,"R",39,"R",83
111638,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",753,"R",0,"R",753,"R",275,"R",37,"R",558,"R",74,"R",0,"R",753,"R",3,"R",561,"R",75
111708,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",101,"R",0,"R",101,"R",75,"R",74,"R",79,"R",78,"R",0,"R",101,"R",0,"R",79,"R",78
111717,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",295,"R",0,"R",295,"R",258,"R",87,"R",258,"R",87,"R",0,"R",295,"R",0,"R",258,"R",87
111726,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",300,"R",0,"R",300,"R",262,"R",87,"R",264,"R",88,"R",0,"R",300,"R",0,"R",264,"R",88
111744,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",99,"R",0,"R",99,"R",78,"R",79,"R",78,"R",79,"R",0,"R",99,"R",0,"R",78,"R",79
111762,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",203,"R",0,"R",203,"R",185,"R",91,"R",185,"R",91,"R",0,"R",203,"R",0,"R",185,"R",91
111771,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",181,"R",0,"R",181,"R",157,"R",87,"R",160,"R",88,"R",0,"R",181,"R",0,"R",160,"R",88
111799,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",202,"R",0,"R",202,"R",163,"R",81,"R",163,"R",81,"R",0,"R",202,"R",0,"R",163,"R",81
111887,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1467,"R",0,"R",1467,"R",89,"R",6,"R",290,"R",20,"R",0,"R",1467,"R",156,"R",446,"R",30
111896,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",207,"R",0,"R",207,"R",7,"R",3,"R",35,"R",17,"R",0,"R",207,"R",20,"R",55,"R",27
111920,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",814,"R",0,"R",814,"R",63,"R",8,"R",180,"R",22,"R",0,"R",814,"R",83,"R",263,"R",32
111939,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1256,"R",0,"R",1256,"R",73,"R",6,"R",232,"R",18,"R",0,"R",1256,"R",115,"R",347,"R",28
111948,"R",714,"R",15,"R",699,"R",340,"R",49,"R",470,"R",67,"R",0,"R",699,"R",10,"R",480,"R",69,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
111966,"R",1,"R",0,"R",1,"R",1,"R",100,"R",1,"R",100,"R",0,"R",1,"R",0,"R",1,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
112075,"R",251,"R",0,"R",251,"R",129,"R",51,"R",147,"R",59,"R",0,"R",251,"R",2,"R",149,"R",59,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
112084,"R",82,"R",0,"R",82,"R",26,"R",32,"R",32,"R",39,"Z",0,"R",82,"R",1,"R",33,"R",40,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
112172,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1184,"R",0,"R",1184,"R",106,"R",9,"R",260,"R",22,"R",0,"R",1184,"R",137,"R",397,"R",34
112190,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1418,"R",0,"R",1418,"R",134,"R",9,"R",386,"R",27,"R",0,"R",1418,"R",172,"R",558,"R",39
112260,"R",249,"R",0,"R",249,"R",228,"R",92,"R",235,"R",94,"R",0,"R",249,"R",1,"R",236,"R",95,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
112288,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",340,"R",0,"R",340,"R",106,"R",31,"R",243,"R",71,"Z",0,"R",340,"R",4,"R",247,"R",73
112312,"R",11,"R",0,"R",11,"R",1,"R",9,"R",7,"R",64,"Z",0,"R",11,"R",4,"R",11,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
112367,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",594,"R",1,"R",593,"R",227,"R",38,"R",367,"R",62,"R",0,"R",593,"R",34,"R",401,"R",68
112385,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",48,"R",0,"R",48,"R",4,"R",8,"R",14,"R",29,"R",0,"R",48,"R",5,"R",19,"R",40
112394,"R",20,"R",0,"R",20,"R",8,"R",40,"R",10,"R",50,"R",0,"R",20,"R",4,"R",14,"R",70,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
112455,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",85,"R",0,"R",85,"R",25,"R",29,"R",51,"R",60,"R",0,"R",85,"R",1,"R",52,"R",61
112561,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",274,"R",0,"R",274,"R",21,"R",8,"R",50,"R",18,"R",0,"R",274,"R",16,"R",66,"R",24
112570,"R",22,"R",0,"R",22,"R",4,"R",18,"R",5,"R",23,"R",0,"R",22,"R",1,"R",6,"R",27,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
112686,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",166,"R",0,"R",166,"R",8,"R",5,"R",15,"R",9,"R",0,"R",166,"R",5,"R",20,"R",12
112783,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",600,"R",1,"R",599,"R",351,"R",59,"R",351,"R",59,"R",0,"R",599,"R",0,"R",351,"R",59
112826,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",239,"R",0,"R",239,"R",21,"R",9,"R",54,"R",23,"R",0,"R",239,"R",25,"R",79,"R",33
113096,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",829,"R",0,"R",829,"R",48,"R",6,"R",151,"R",18,"R",0,"R",829,"R",58,"R",209,"R",25
113111,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",507,"R",0,"R",507,"R",60,"R",12,"R",120,"R",24,"R",0,"R",507,"R",34,"R",154,"R",30
113193,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1051,"R",0,"R",1051,"R",114,"R",11,"R",321,"R",31,"R",0,"R",1051,"R",96,"R",417,"R",40
113218,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",550,"R",0,"R",550,"R",32,"R",6,"R",110,"R",20,"R",0,"R",550,"R",39,"R",149,"R",27
113227,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",122,"R",0,"R",122,"R",84,"R",69,"R",84,"R",69,"R",0,"R",122,"R",0,"R",84,"R",69
113236,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",962,"R",0,"R",962,"R",94,"R",10,"R",266,"R",28,"R",0,"R",962,"R",115,"R",381,"R",40
113333,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2136,"R",0,"R",2136,"R",857,"R",40,"R",1206,"R",56,"R",0,"R",2136,"R",138,"R",1344,"R",63
113397,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",120,"R",1,"R",119,"R",85,"R",71,"R",85,"R",71,"R",0,"R",119,"R",0,"R",85,"R",71
113449,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",72,"R",0,"R",72,"R",0,"R",0,"R",48,"R",67,"R",0,"R",72,"R",1,"R",49,"R",68
113573,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",684,"R",0,"R",684,"R",35,"R",5,"R",130,"R",19,"R",0,"R",684,"R",59,"R",189,"R",28
113582,"R",27,"R",0,"R",27,"R",10,"R",37,"R",13,"R",48,"R",0,"R",27,"R",0,"R",13,"R",48,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
113607,"R",850,"R",5,"R",845,"R",249,"R",29,"R",276,"R",33,"R",0,"R",845,"R",13,"R",289,"R",34,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
113634,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1176,"R",0,"R",1176,"R",165,"R",14,"R",390,"R",33,"R",0,"R",1176,"R",120,"R",510,"R",43
113698,"R",202,"R",0,"R",202,"R",75,"R",37,"R",99,"R",49,"R",0,"R",202,"R",4,"R",103,"R",51,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
113856,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1067,"R",0,"R",1067,"R",84,"R",8,"R",204,"R",19,"R",0,"R",1067,"R",101,"R",305,"R",29
113908,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",58,"R",0,"R",58,"R",45,"R",78,"R",45,"R",78,"R",0,"R",58,"R",0,"R",45,"R",78
113980,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1599,"R",0,"R",1599,"R",131,"R",8,"R",372,"R",23,"R",0,"R",1599,"R",163,"R",535,"R",33
