UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
204431,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",8,"R",80,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
204440,"R",286,"R",2118,"R",14,"R",363,"R",0,"R",363,"R",196,"R",54,"R",694,"R",1,"R",693,"R",362,"R",52,"R",20
204459,"A",,"A",,"A",,"R",36,"R",0,"R",36,"R",32,"R",89,"R",46,"R",0,"R",46,"R",46,"R",100,"R",14
204468,"R",356,"R",543,"R",66,"R",338,"R",0,"R",338,"R",231,"R",68,"R",6,"R",0,"R",6,"R",1,"R",17,"R",14
204486,"R",1440,"R",2057,"R",70,"R",68,"R",0,"R",68,"R",46,"R",68,"R",1,"R",0,"R",1,"R",1,"R",100,"R",30
204501,"R",775,"R",827,"R",94,"R",811,"R",0,"R",811,"R",759,"R",94,"R",12,"Z",0,"R",12,"R",11,"R",92,"R",9
204592,"R",35,"R",64,"R",55,"R",26,"R",0,"R",26,"R",18,"R",69,"R",16,"R",0,"R",16,"R",10,"R",63,"R",13
204608,"A",,"A",,"A",,"R",625,"R",0,"R",625,"R",417,"R",67,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
204617,"R",272,"R",756,"R",36,"R",274,"R",0,"R",274,"R",171,"R",62,"R",9,"R",0,"R",9,"R",2,"R",22,"R",14
204626,"A",,"A",,"A",,"R",58,"Z",0,"R",58,"R",36,"R",62,"R",135,"Z",0,"R",135,"R",74,"R",55,"R",34
204635,"R",608,"R",700,"R",87,"R",641,"R",0,"R",641,"R",540,"R",84,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
204662,"R",281,"R",333,"R",84,"R",286,"R",0,"R",286,"R",183,"R",64,"R",3,"R",0,"R",3,"R",3,"R",100,"R",17
204671,"R",472,"R",628,"R",75,"R",463,"R",0,"R",463,"R",293,"R",63,"R",13,"R",0,"R",13,"R",4,"R",31,"R",23
204680,"R",511,"R",633,"R",81,"R",480,"R",0,"R",480,"R",322,"R",67,"R",17,"R",0,"R",17,"R",4,"R",24,"R",20
204699,"R",578,"R",705,"R",82,"R",580,"R",0,"R",580,"R",408,"R",70,"R",26,"R",0,"R",26,"R",16,"R",62,"R",25
204705,"R",1100,"R",1281,"R",86,"R",1073,"R",1,"R",1072,"R",654,"R",61,"R",28,"R",0,"R",28,"R",10,"R",36,"R",27
204714,"A",,"A",,"A",,"R",51,"Z",0,"R",51,"R",36,"R",71,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",23
204723,"A",,"A",,"A",,"R",17,"R",0,"R",17,"R",12,"R",71,"R",0,"R",0,"R",0,"R",0,"A",,"R",24
204741,"A",,"A",,"A",,"R",32,"R",0,"R",32,"R",26,"R",81,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
204769,"A",,"A",,"A",,"R",52,"R",0,"R",52,"R",46,"R",88,"R",0,"R",0,"R",0,"R",0,"A",,"R",18
204778,"A",,"A",,"A",,"R",11,"R",0,"R",11,"R",10,"R",91,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
204796,"R",6654,"R",9514,"R",70,"R",6727,"R",1,"R",6726,"R",6241,"R",93,"R",12,"R",0,"R",12,"R",10,"R",83,"R",19
204802,"R",125,"R",222,"R",56,"R",161,"R",0,"R",161,"R",96,"R",60,"R",3,"R",0,"R",3,"R",2,"R",67,"R",22
204820,"R",393,"R",589,"R",67,"R",217,"R",0,"R",217,"R",121,"R",56,"R",9,"R",0,"R",9,"R",1,"R",11,"R",27
204839,"R",304,"R",545,"R",56,"R",159,"R",0,"R",159,"R",69,"R",43,"R",19,"R",0,"R",19,"R",4,"R",21,"R",27
204848,"R",401,"R",658,"R",61,"R",385,"R",0,"R",385,"R",247,"R",64,"R",25,"R",0,"R",25,"R",8,"R",32,"R",26
204857,"R",3950,"R",5236,"R",75,"R",4061,"R",0,"R",4061,"R",3307,"R",81,"R",10,"R",0,"R",10,"R",4,"R",40,"R",19
204866,"R",308,"R",482,"R",64,"R",202,"R",0,"R",202,"R",108,"R",53,"R",14,"R",0,"R",14,"R",3,"R",21,"R",22
204884,"R",57,"R",101,"R",56,"R",62,"R",0,"R",62,"R",32,"R",52,"R",0,"R",0,"R",0,"R",0,"A",,"R",21
204893,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
204909,"R",555,"R",576,"R",96,"R",498,"R",0,"R",498,"R",434,"R",87,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
204936,"R",653,"R",853,"R",77,"R",635,"R",0,"R",635,"R",492,"R",77,"R",4,"R",0,"R",4,"R",0,"R",0,"R",12
204945,"R",2180,"R",4458,"R",49,"R",2574,"R",0,"R",2574,"R",1244,"R",48,"R",1486,"R",0,"R",1486,"R",640,"R",43,"R",22
204963,"A",,"A",,"A",,"R",47,"R",0,"R",47,"R",28,"R",60,"R",43,"Z",0,"R",43,"R",27,"R",63,"R",15
204981,"A",,"A",,"A",,"R",28,"R",0,"R",28,"R",19,"R",68,"R",16,"R",0,"R",16,"R",13,"R",81,"R",10
205027,"R",14,"R",25,"R",56,"R",6,"R",0,"R",6,"R",4,"R",67,"R",0,"R",0,"R",0,"R",0,"A",,"R",6
205054,"R",31,"R",131,"R",24,"R",24,"R",0,"R",24,"R",16,"R",67,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
205090,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
205124,"R",16,"R",20,"R",80,"R",10,"R",0,"R",10,"R",5,"R",50,"R",0,"R",0,"R",0,"R",0,"A",,"R",7
205142,"A",,"A",,"A",,"R",8,"R",0,"R",8,"R",7,"R",88,"R",27,"R",0,"R",27,"R",24,"R",89,"R",12
205179,"R",1120,"R",1524,"R",73,"R",1058,"R",0,"R",1058,"R",677,"R",64,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
205203,"R",293,"R",668,"R",44,"R",324,"R",0,"R",324,"R",179,"R",55,"R",21,"R",0,"R",21,"R",4,"R",19,"R",15
205391,"R",63,"R",63,"R",100,"R",64,"R",0,"R",64,"R",53,"R",83,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
205443,"R",1141,"R",1453,"R",79,"R",754,"R",0,"R",754,"R",404,"R",54,"R",28,"R",0,"R",28,"R",9,"R",32,"R",20
205470,"R",2326,"R",5191,"R",45,"R",2574,"R",0,"R",2574,"R",1382,"R",54,"R",1022,"R",0,"R",1022,"R",476,"R",47,"R",20
205513,"R",23,"R",27,"R",85,"R",39,"R",0,"R",39,"R",21,"R",54,"R",5,"R",0,"R",5,"R",2,"R",40,"R",14
205522,"R",19,"R",41,"R",46,"R",46,"R",0,"R",46,"R",22,"R",48,"R",14,"R",0,"R",14,"R",2,"R",14,"R",21
205531,"R",22,"R",33,"R",67,"R",60,"R",0,"R",60,"R",45,"R",75,"R",36,"R",0,"R",36,"R",17,"R",47,"R",10
205559,"R",15,"R",46,"R",33,"R",14,"R",0,"R",14,"R",13,"R",93,"R",5,"R",0,"R",5,"R",1,"R",20,"R",6
205568,"R",60,"R",112,"R",54,"R",35,"R",0,"R",35,"R",13,"R",37,"R",33,"R",0,"R",33,"R",5,"R",15,"R",8
205610,"R",343,"R",343,"R",100,"R",298,"Z",0,"R",298,"R",93,"R",31,"R",0,"Z",0,"R",0,"R",0,"A",,"R",16
205647,"R",161,"R",161,"R",100,"R",172,"Z",0,"R",172,"R",33,"R",19,"R",0,"Z",0,"R",0,"R",0,"A",,"R",13
205692,"R",82,"R",93,"R",88,"R",68,"R",0,"R",68,"R",32,"R",47,"R",5,"R",0,"R",5,"R",2,"R",40,"R",18
205708,"R",293,"R",331,"R",89,"R",222,"R",0,"R",222,"R",101,"R",45,"R",17,"R",0,"R",17,"R",8,"R",47,"R",28
205717,"R",227,"R",250,"R",91,"R",193,"R",0,"R",193,"R",89,"R",46,"R",4,"R",0,"R",4,"R",1,"R",25,"R",34
205726,"R",219,"R",232,"R",94,"R",206,"R",0,"R",206,"R",95,"R",46,"R",2,"R",0,"R",2,"R",0,"R",0,"R",26
205841,"R",1799,"R",4579,"R",39,"R",1524,"R",0,"R",1524,"R",799,"R",52,"R",752,"R",0,"R",752,"R",361,"R",48,"R",25
205887,"R",111,"R",375,"R",30,"R",100,"R",0,"R",100,"R",64,"R",64,"R",39,"R",0,"R",39,"R",19,"R",49,"R",10
205957,"R",436,"R",658,"R",66,"R",411,"R",6,"R",405,"R",356,"R",88,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
205966,"R",514,"R",1213,"R",42,"R",583,"R",0,"R",583,"R",340,"R",58,"R",156,"R",0,"R",156,"R",52,"R",33,"R",24
206002,"R",12,"R",25,"R",48,"R",14,"R",0,"R",14,"R",4,"R",29,"R",1,"R",0,"R",1,"R",1,"R",100,"R",3
206011,"R",513,"R",1373,"R",37,"R",410,"R",0,"R",410,"R",176,"R",43,"R",273,"R",0,"R",273,"R",141,"R",52,"R",22
206039,"A",,"A",,"A",,"R",47,"R",0,"R",47,"R",33,"R",70,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
206048,"R",601,"R",1630,"R",37,"R",394,"R",0,"R",394,"R",245,"R",62,"R",19,"R",0,"R",19,"R",7,"R",37,"R",19
206084,"R",3826,"R",5503,"R",70,"R",4045,"R",0,"R",4045,"R",2610,"R",65,"R",137,"R",0,"R",137,"R",44,"R",32,"R",19
206093,"A",,"A",,"A",,"R",58,"Z",0,"R",58,"R",22,"R",38,"R",191,"Z",0,"R",191,"R",90,"R",47,"R",48
206154,"R",6,"R",19,"R",32,"R",0,"R",0,"R",0,"R",0,"A",,"R",3,"R",0,"R",3,"R",0,"R",0,"R",6
206172,"A",,"A",,"A",,"R",46,"R",0,"R",46,"R",40,"R",87,"R",52,"R",0,"R",52,"R",52,"R",100,"R",15
206181,"A",,"A",,"A",,"R",124,"R",0,"R",124,"R",97,"R",78,"R",28,"R",0,"R",28,"R",27,"R",96,"R",13
206224,"R",52,"R",109,"R",48,"R",61,"R",3,"R",58,"R",30,"R",52,"R",7,"R",0,"R",7,"R",5,"R",71,"R",9
206279,"R",15,"R",409,"R",4,"R",19,"R",0,"R",19,"R",15,"R",79,"R",9,"R",0,"R",9,"R",7,"R",78,"R",12
206321,"A",,"A",,"A",,"R",122,"R",0,"R",122,"R",116,"R",95,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
206330,"R",190,"R",462,"R",41,"R",217,"R",0,"R",217,"R",127,"R",59,"R",178,"R",0,"R",178,"R",37,"R",21,"R",18
206349,"R",83,"R",234,"R",35,"R",95,"R",0,"R",95,"R",59,"R",62,"R",0,"R",0,"R",0,"R",0,"A",,"R",8
206358,"A",,"A",,"A",,"R",8,"R",0,"R",8,"R",6,"R",75,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
206394,"R",36,"R",73,"R",49,"R",56,"R",0,"R",56,"R",29,"R",52,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
206419,"A",,"A",,"A",,"R",11,"R",0,"R",11,"R",10,"R",91,"R",2,"R",0,"R",2,"R",2,"R",100,"R",20
206428,"A",,"A",,"A",,"R",21,"R",0,"R",21,"R",21,"R",100,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
206437,"R",446,"R",600,"R",74,"R",489,"R",0,"R",489,"R",372,"R",76,"R",1,"R",0,"R",1,"R",0,"R",0,"R",12
206446,"R",317,"R",620,"R",51,"R",271,"R",0,"R",271,"R",156,"R",58,"R",60,"R",0,"R",60,"R",20,"R",33,"R",16
206482,"A",,"A",,"A",,"R",42,"R",0,"R",42,"R",34,"R",81,"R",26,"R",0,"R",26,"R",21,"R",81,"R",18
206491,"R",127,"R",154,"R",82,"R",142,"R",0,"R",142,"R",92,"R",65,"R",1,"R",0,"R",1,"R",0,"R",0,"R",14
206507,"R",285,"R",415,"R",69,"R",335,"R",0,"R",335,"R",234,"R",70,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
206525,"R",500,"R",584,"R",86,"R",488,"R",0,"R",488,"R",379,"R",78,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
206589,"R",620,"R",628,"R",99,"R",481,"R",0,"R",481,"R",430,"R",89,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
206604,"R",2924,"R",4539,"R",64,"R",2624,"R",0,"R",2624,"R",1866,"R",71,"R",203,"R",0,"R",203,"R",88,"R",43,"R",23
206613,"R",231,"R",728,"R",32,"R",178,"Z",0,"R",178,"R",118,"R",66,"R",21,"Z",0,"R",21,"R",9,"R",43,"R",39
206622,"R",1042,"R",1295,"R",80,"R",1178,"R",0,"R",1178,"R",1002,"R",85,"R",5,"R",0,"R",5,"R",2,"R",40,"R",12
206631,"R",83,"R",107,"R",78,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",19
206695,"R",2643,"R",3645,"R",73,"R",2306,"R",5,"R",2301,"R",1587,"R",69,"R",215,"R",0,"R",215,"R",99,"R",46,"R",19
206783,"A",,"A",,"A",,"R",9,"R",0,"R",9,"R",6,"R",67,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",13
206817,"R",255,"R",566,"R",45,"R",134,"R",0,"R",134,"R",67,"R",50,"R",2,"R",0,"R",2,"R",2,"R",100,"R",15
206835,"R",176,"R",178,"R",99,"R",118,"Z",0,"R",118,"R",73,"R",62,"R",1,"Z",0,"R",1,"R",0,"R",0,"R",19
206862,"R",277,"R",279,"R",99,"R",279,"Z",0,"R",279,"R",178,"R",64,"R",1,"Z",0,"R",1,"R",1,"R",100,"R",17
206880,"A",,"A",,"A",,"R",17,"R",2,"R",15,"R",11,"R",73,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
206905,"A",,"A",,"A",,"R",86,"R",0,"R",86,"R",72,"R",84,"R",85,"R",0,"R",85,"R",70,"R",82,"R",29
206914,"R",903,"R",1494,"R",60,"R",655,"Z",0,"R",655,"R",343,"R",52,"R",114,"Z",0,"R",114,"R",49,"R",43,"R",22
206923,"R",537,"R",685,"R",78,"R",531,"Z",0,"R",531,"R",241,"R",45,"R",103,"Z",0,"R",103,"R",69,"R",67,"R",17
206932,"A",,"A",,"A",,"R",20,"R",0,"R",20,"R",15,"R",75,"R",6,"R",0,"R",6,"R",4,"R",67,"R",15
206941,"R",1782,"R",4325,"R",41,"R",1598,"R",0,"R",1598,"R",1085,"R",68,"R",540,"Z",0,"R",540,"R",271,"R",50,"R",22
206969,"A",,"A",,"A",,"R",7,"R",0,"R",7,"R",7,"R",100,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
206996,"R",605,"R",1386,"R",44,"R",491,"Z",0,"R",491,"R",250,"R",51,"R",148,"R",26,"R",122,"R",52,"R",43,"R",29
207041,"R",598,"R",1080,"R",55,"R",599,"R",0,"R",599,"R",411,"R",69,"R",45,"R",0,"R",45,"R",24,"R",53,"R",18
207050,"R",404,"R",557,"R",73,"R",435,"Z",0,"R",435,"R",182,"R",42,"R",133,"Z",0,"R",133,"R",50,"R",38,"R",22
207069,"R",234,"R",712,"R",33,"R",200,"R",0,"R",200,"R",113,"R",57,"R",185,"R",0,"R",185,"R",57,"R",31,"R",24
207087,"A",,"A",,"A",,"R",40,"R",0,"R",40,"R",37,"R",93,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
207102,"A",,"A",,"A",,"R",36,"R",0,"R",36,"R",28,"R",78,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",15
207157,"R",52,"R",52,"R",100,"R",46,"R",0,"R",46,"R",27,"R",59,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
207166,"A",,"A",,"A",,"R",13,"R",0,"R",13,"R",10,"R",77,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",15
207209,"R",449,"R",696,"R",65,"R",214,"Z",0,"R",214,"R",98,"R",46,"R",0,"Z",0,"R",0,"R",0,"A",,"R",14
207236,"R",506,"R",940,"R",54,"R",501,"R",0,"R",501,"R",231,"R",46,"R",166,"R",0,"R",166,"R",86,"R",52,"R",24
207254,"A",,"A",,"A",,"R",467,"R",0,"R",467,"R",286,"R",61,"R",0,"R",0,"R",0,"R",0,"A",,"R",21
207263,"R",1102,"R",2380,"R",46,"R",1050,"Z",0,"R",1050,"R",645,"R",61,"R",50,"Z",0,"R",50,"R",25,"R",50,"R",20
207272,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",12,"R",80,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
207281,"R",939,"R",2077,"R",45,"R",909,"Z",0,"R",909,"R",505,"R",56,"R",191,"Z",0,"R",191,"R",81,"R",42,"R",17
207290,"R",732,"R",1000,"R",73,"R",708,"Z",0,"R",708,"R",359,"R",51,"R",64,"Z",0,"R",64,"R",29,"R",45,"R",23
207306,"R",420,"R",754,"R",56,"R",397,"Z",0,"R",397,"R",228,"R",57,"R",57,"Z",0,"R",57,"R",3,"R",5,"R",17
207324,"R",444,"R",507,"R",88,"R",452,"Z",0,"R",452,"R",326,"R",72,"R",9,"Z",0,"R",9,"R",4,"R",44,"R",14
207342,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
207351,"R",279,"R",535,"R",52,"R",292,"Z",0,"R",292,"R",160,"R",55,"R",5,"Z",0,"R",5,"R",3,"R",60,"R",16
207388,"R",3401,"R",4998,"R",68,"R",2996,"Z",0,"R",2996,"R",2333,"R",78,"R",168,"Z",0,"R",168,"R",105,"R",63,"R",19
207397,"R",508,"R",1430,"R",36,"R",1,"R",0,"R",1,"R",1,"R",100,"R",32,"R",0,"R",32,"R",4,"R",13,"R",23
207403,"R",406,"R",554,"R",73,"R",377,"Z",0,"R",377,"R",278,"R",74,"R",8,"Z",0,"R",8,"R",4,"R",50,"R",13
207449,"R",1300,"R",4243,"R",31,"R",1425,"R",0,"R",1425,"R",756,"R",53,"R",1346,"R",0,"R",1346,"R",515,"R",38,"R",29
207458,"R",421,"R",753,"R",56,"R",426,"R",0,"R",426,"R",331,"R",78,"R",2,"Z",0,"R",2,"R",1,"R",50,"R",11
207500,"R",3690,"R",5418,"R",68,"R",3704,"R",0,"R",3704,"R",3079,"R",83,"R",22,"R",0,"R",22,"R",12,"R",55,"R",18
207537,"A",,"A",,"A",,"R",21,"Z",0,"R",21,"R",18,"R",86,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
207564,"R",744,"R",1937,"R",38,"R",746,"Z",0,"R",746,"R",419,"R",56,"R",34,"Z",0,"R",34,"R",9,"R",26,"R",18
207582,"R",410,"R",653,"R",63,"R",496,"Z",0,"R",496,"R",406,"R",82,"R",2,"Z",0,"R",2,"R",2,"R",100,"R",14
207607,"A",,"A",,"A",,"R",27,"R",0,"R",27,"R",26,"R",96,"R",22,"R",0,"R",22,"R",21,"R",95,"R",4
207625,"A",,"A",,"A",,"R",90,"R",0,"R",90,"R",53,"R",59,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
207661,"R",722,"R",1222,"R",59,"R",238,"R",0,"R",238,"R",138,"R",58,"R",14,"R",0,"R",14,"R",5,"R",36,"R",21
207670,"R",1036,"R",3740,"R",28,"R",1041,"Z",0,"R",1041,"R",502,"R",48,"R",649,"Z",0,"R",649,"R",210,"R",32,"R",23
207689,"R",96,"R",201,"R",48,"R",78,"Z",0,"R",78,"R",38,"R",49,"R",0,"Z",0,"R",0,"R",0,"A",,"R",10
207704,"A",,"A",,"A",,"R",72,"Z",0,"R",72,"R",58,"R",81,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",18
207722,"R",213,"R",354,"R",60,"R",166,"Z",0,"R",166,"R",109,"R",66,"R",3,"Z",0,"R",3,"R",0,"R",0,"R",14
207740,"R",464,"R",959,"R",48,"R",523,"R",0,"R",523,"R",287,"R",55,"R",162,"R",0,"R",162,"R",63,"R",39,"R",23
207786,"A",,"A",,"A",,"R",27,"R",0,"R",27,"R",25,"R",93,"R",0,"R",0,"R",0,"R",0,"A",,"R",27
207847,"R",651,"R",1314,"R",50,"R",639,"Z",0,"R",639,"R",351,"R",55,"R",34,"Z",0,"R",34,"R",13,"R",38,"R",18
207856,"R",113,"R",221,"R",51,"R",50,"Z",0,"R",50,"R",33,"R",66,"R",0,"Z",0,"R",0,"R",0,"A",,"R",13
207865,"R",969,"R",1378,"R",70,"R",695,"Z",0,"R",695,"R",465,"R",67,"R",19,"Z",0,"R",19,"R",7,"R",37,"R",20
207935,"R",1778,"R",5459,"R",33,"R",2312,"R",0,"R",2312,"R",1254,"R",54,"R",1681,"R",0,"R",1681,"R",535,"R",32,"R",21
207962,"A",,"A",,"A",,"R",299,"R",0,"R",299,"R",245,"R",82,"R",0,"R",0,"R",0,"R",0,"A",,"R",28
207971,"R",663,"R",848,"R",78,"R",688,"R",0,"R",688,"R",583,"R",85,"R",2,"R",0,"R",2,"R",2,"R",100,"R",11
208017,"A",,"A",,"A",,"R",30,"R",0,"R",30,"R",16,"R",53,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
208026,"A",,"A",,"A",,"R",74,"R",0,"R",74,"R",63,"R",85,"R",4,"R",0,"R",4,"R",3,"R",75,"R",14
208035,"R",341,"R",3282,"R",10,"R",375,"Z",0,"R",375,"R",220,"R",59,"R",98,"Z",0,"R",98,"R",34,"R",35,"R",33
208044,"A",,"A",,"A",,"R",3,"R",0,"R",3,"R",3,"R",100,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
208053,"A",,"A",,"A",,"R",43,"R",0,"R",43,"R",35,"R",81,"R",12,"R",0,"R",12,"R",7,"R",58,"R",8
208080,"A",,"A",,"A",,"R",17,"R",0,"R",17,"R",10,"R",59,"R",0,"R",0,"R",0,"R",0,"A",,"R",18
208123,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",29
208239,"R",207,"R",546,"R",38,"R",205,"Z",0,"R",205,"R",117,"R",57,"R",73,"Z",0,"R",73,"R",25,"R",34,"R",13
208248,"A",,"A",,"A",,"R",108,"R",0,"R",108,"R",78,"R",72,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
208275,"R",294,"R",1087,"R",27,"R",342,"R",0,"R",342,"R",193,"R",56,"R",205,"R",0,"R",205,"R",67,"R",33,"R",18
208318,"R",709,"R",1757,"R",40,"R",626,"R",0,"R",626,"R",364,"R",58,"R",599,"R",0,"R",599,"R",262,"R",44,"R",27
208390,"R",896,"R",2387,"R",38,"R",1081,"R",0,"R",1081,"R",525,"R",49,"R",1183,"R",0,"R",1183,"R",329,"R",28,"R",27
208406,"R",605,"R",2719,"R",22,"R",809,"R",0,"R",809,"R",520,"R",64,"R",1308,"R",0,"R",1308,"R",515,"R",39,"R",17
208415,"R",126,"R",290,"R",43,"R",162,"R",0,"R",162,"R",110,"R",68,"R",63,"R",0,"R",63,"R",32,"R",51,"R",23
208433,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",10,"R",56,"R",0,"R",0,"R",0,"R",0,"A",,"R",23
208479,"A",,"A",,"A",,"R",339,"R",0,"R",339,"R",275,"R",81,"R",0,"R",0,"R",0,"R",0,"A",,"R",22
208488,"R",223,"R",489,"R",46,"R",186,"R",0,"R",186,"R",120,"R",65,"R",5,"R",0,"R",5,"R",1,"R",20,"R",15
208512,"A",,"A",,"A",,"R",27,"R",0,"R",27,"R",22,"R",81,"R",40,"R",0,"R",40,"R",35,"R",88,"R",13
208637,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
208646,"R",438,"R",1272,"R",34,"R",436,"R",0,"R",436,"R",291,"R",67,"R",37,"R",0,"R",37,"R",13,"R",35,"R",26
208655,"A",,"A",,"A",,"R",29,"R",0,"R",29,"R",23,"R",79,"R",0,"R",0,"R",0,"Z",0,"A",,"R",25
208725,"R",33,"R",61,"R",54,"R",38,"R",0,"R",38,"R",20,"R",53,"R",1,"R",0,"R",1,"R",0,"R",0,"R",10
208822,"R",491,"R",760,"R",65,"R",407,"R",0,"R",407,"R",346,"R",85,"R",4,"R",0,"R",4,"R",1,"R",25,"R",13
208859,"A",,"A",,"A",,"R",45,"R",0,"R",45,"R",36,"R",80,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",8
208965,"R",122,"R",171,"R",71,"R",0,"R",0,"R",0,"R",0,"A",,"R",1,"R",0,"R",1,"R",1,"R",100,"R",26
209038,"R",841,"R",2452,"R",34,"R",1175,"R",0,"R",1175,"R",726,"R",62,"R",690,"R",0,"R",690,"R",306,"R",44,"R",20
209056,"R",493,"R",620,"R",80,"R",498,"R",0,"R",498,"R",412,"R",83,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",12
209065,"R",528,"R",635,"R",83,"R",422,"R",0,"R",422,"R",333,"R",79,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
209074,"R",1460,"R",4056,"R",36,"R",1566,"R",1,"R",1565,"R",935,"R",60,"R",882,"R",0,"R",882,"R",347,"R",39,"R",20
209083,"A",,"A",,"A",,"R",16,"R",0,"R",16,"R",11,"R",69,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
209108,"R",9,"R",260,"R",3,"R",11,"R",0,"R",11,"R",8,"R",73,"R",11,"R",0,"R",11,"R",6,"R",55,"R",5
209153,"A",,"A",,"A",,"R",59,"R",0,"R",59,"R",46,"R",78,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
209205,"A",,"A",,"A",,"R",35,"R",0,"R",35,"R",23,"R",66,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
209241,"R",14,"R",14,"R",100,"R",12,"R",0,"R",12,"R",11,"R",92,"R",0,"R",0,"R",0,"R",0,"A",,"R",7
209250,"R",1373,"R",3854,"R",36,"R",1342,"Z",0,"R",1342,"R",750,"R",56,"R",910,"Z",0,"R",910,"R",361,"R",40,"R",18
209287,"R",85,"R",195,"R",44,"R",77,"R",0,"R",77,"R",51,"R",66,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",14
209348,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
209409,"R",75,"R",128,"R",59,"R",78,"R",0,"R",78,"R",56,"R",72,"R",0,"R",0,"R",0,"R",0,"A",,"R",18
209490,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
209506,"R",287,"R",1373,"R",21,"R",355,"R",0,"R",355,"R",250,"R",70,"R",12,"R",0,"R",12,"R",3,"R",25,"R",20
209533,"R",12,"R",46,"R",26,"R",12,"R",0,"R",12,"R",8,"R",67,"R",4,"R",0,"R",4,"R",0,"R",0,"R",9
209542,"R",3481,"R",5905,"R",59,"R",3314,"R",0,"R",3314,"R",2755,"R",83,"R",191,"R",0,"R",191,"R",120,"R",63,"R",26
209551,"R",3915,"R",5737,"R",68,"R",3792,"R",0,"R",3792,"R",3256,"R",86,"R",46,"R",0,"R",46,"R",27,"R",59,"R",23
209603,"R",92,"R",186,"R",49,"R",105,"R",0,"R",105,"R",72,"R",69,"R",1,"R",0,"R",1,"R",1,"R",100,"R",9
209612,"R",475,"R",641,"R",74,"R",333,"R",0,"R",333,"R",271,"R",81,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
