UNITID,XBAREVCT,BAREVCT,XBAEXCLU,BAEXCLU,XBAAC150,BAAC150,XBANC100,BANC100,XBAGR100,BAGR100,XBANC150,BANC150,XBAGR150,BAGR150,XBAAEXCL,BAAEXCL,XBAAC200,BAAC200,XBANC20A,BANC200A,XBANC200,BANC200,XBAGR200,BAGR200,XL4REVCT,L4REVCT,XL4EXCLU,L4EXCLU,XL4AC150,L4AC150,XL4NC100,L4NC100,XL4GR100,L4GR100,XL4NC150,L4NC150,XL4GR150,L4GR150,XL4AEXCL,L4AEXCL,XL4AC200,L4AC200,XL4NC20A,L4NC200A,XL4NC200,L4NC200,XL4GR200,L4GR200 
407461,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",293,"R",0,"R",293,"R",145,"R",49,"R",273,"R",93,"R",0,"R",293,"R",0,"R",273,"R",93
407470,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",83,"R",0,"R",83,"R",1,"R",1,"R",57,"R",69,"R",0,"R",83,"R",0,"R",57,"R",69
407489,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",50,"R",0,"R",50,"R",50,"R",100,"R",50,"R",100,"R",0,"R",50,"R",0,"R",50,"R",100
407504,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",76,"R",0,"R",76,"R",58,"R",76,"R",58,"R",76,"R",0,"R",76,"R",5,"R",63,"R",83
407513,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",180,"R",0,"R",180,"R",154,"R",86,"R",154,"R",86,"R",0,"R",180,"R",26,"R",180,"R",100
407522,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",18,"R",100,"R",18,"R",100,"R",0,"R",18,"R",0,"R",18,"R",100
407568,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",4,"R",40,"R",4,"R",40,"R",0,"R",10,"R",0,"R",4,"R",40
407577,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",40,"R",6,"R",34,"R",11,"R",32,"R",11,"R",32,"R",0,"R",34,"R",23,"R",34,"R",100
407595,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",109,"R",0,"R",109,"R",93,"R",85,"R",93,"R",85,"R",0,"R",109,"R",0,"R",93,"R",85
407601,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16,"R",0,"R",16,"R",15,"R",94,"R",15,"R",94,"R",0,"R",16,"R",0,"R",15,"R",94
407683,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",40,"R",1,"R",39,"R",4,"R",10,"R",18,"R",46,"R",0,"R",39,"R",0,"R",18,"R",46
407708,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",113,"R",0,"R",113,"R",65,"R",58,"R",79,"R",70,"R",0,"R",113,"R",0,"R",79,"R",70
407726,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",118,"R",0,"R",118,"Z",0,"R",0,"R",62,"R",53,"Z",0,"R",118,"R",1,"R",63,"R",53
407735,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",178,"R",0,"R",178,"Z",0,"R",0,"R",115,"R",65,"Z",0,"R",178,"R",2,"R",117,"R",66
407744,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",19,"R",0,"R",19,"R",13,"R",68,"R",17,"R",89,"R",0,"R",19,"R",2,"R",19,"R",100
407832,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",165,"R",0,"R",165,"R",0,"R",0,"R",157,"R",95,"R",0,"R",165,"R",5,"R",162,"R",98
408057,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",19,"R",0,"R",19,"R",2,"R",11,"R",14,"R",74,"R",0,"R",19,"R",0,"R",14,"R",74
408066,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",17,"R",0,"R",17,"R",10,"R",59,"R",17,"R",100,"R",0,"R",17,"R",0,"R",17,"R",100
408163,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",28,"R",0,"R",28,"R",17,"R",61,"R",23,"R",82,"R",0,"R",28,"R",0,"R",23,"R",82
408312,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",64,"R",0,"R",64,"R",40,"R",63,"R",55,"R",86,"R",0,"R",64,"R",0,"R",55,"R",86
408385,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",447,"R",0,"R",447,"R",268,"R",60,"R",303,"R",68,"R",2,"R",445,"R",0,"R",303,"R",68
408394,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",100,"R",1,"R",99,"R",16,"R",16,"R",31,"R",31,"R",0,"R",99,"R",3,"R",34,"R",34
408437,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1,"R",0,"R",1,"R",1,"R",100,"R",1,"R",100,"Z",0,"R",1,"Z",0,"R",1,"R",100
408862,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",176,"R",0,"R",176,"R",98,"R",56,"R",98,"R",56,"R",5,"R",171,"R",70,"R",168,"R",98
409032,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",331,"R",0,"R",331,"R",236,"R",71,"R",236,"R",71,"R",0,"R",331,"R",78,"R",314,"R",95
409069,"R",37,"R",1,"R",36,"R",29,"R",81,"R",29,"R",81,"R",0,"R",36,"R",0,"R",29,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
409120,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",108,"R",0,"R",108,"R",82,"R",76,"R",82,"R",76,"R",0,"R",108,"R",0,"R",82,"R",76
409166,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",80,"R",0,"R",80,"R",57,"R",71,"R",57,"R",71,"R",0,"R",80,"R",0,"R",57,"R",71
409193,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",85,"R",0,"R",85,"R",15,"R",18,"R",70,"R",82,"R",0,"R",85,"R",15,"R",85,"R",100
409209,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",148,"R",0,"R",148,"R",44,"R",30,"R",80,"R",54,"R",0,"R",148,"R",1,"R",81,"R",55
409333,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7,"R",0,"R",7,"R",6,"R",86,"R",6,"R",86,"R",0,"R",7,"R",0,"R",6,"R",86
409537,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",37,"R",0,"R",37,"R",23,"R",62,"R",23,"R",62,"R",0,"R",37,"R",4,"R",27,"R",73
409591,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",48,"R",0,"R",48,"R",48,"R",100,"R",48,"R",100,"R",0,"R",48,"R",0,"R",48,"R",100
409670,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",136,"R",0,"R",136,"R",48,"R",35,"R",78,"R",57,"R",0,"R",136,"R",0,"R",78,"R",57
409698,"R",559,"R",0,"R",559,"R",66,"R",12,"R",202,"R",36,"R",0,"R",559,"R",26,"R",228,"R",41,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
409874,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",182,"R",0,"R",182,"R",44,"R",24,"R",44,"R",24,"R",0,"R",182,"R",5,"R",49,"R",27
410034,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",17,"R",0,"R",17,"R",12,"R",71,"R",12,"R",71,"R",0,"R",17,"R",5,"R",17,"R",100
410070,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",584,"R",0,"R",584,"R",30,"R",5,"R",295,"R",51,"R",0,"R",584,"R",0,"R",295,"R",51
410256,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20,"R",0,"R",20,"R",20,"R",100,"R",20,"R",100,"R",0,"R",20,"R",0,"R",20,"R",100
410283,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",19,"R",0,"R",19,"R",2,"R",11,"R",11,"R",58,"Z",0,"R",19,"R",0,"R",11,"R",58
410496,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",88,"R",0,"R",88,"R",6,"R",7,"R",18,"R",20,"R",0,"R",88,"R",1,"R",19,"R",22
410520,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",56,"R",0,"R",56,"R",0,"R",0,"R",10,"R",18,"R",0,"R",56,"R",6,"R",16,"R",29
410539,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",421,"R",2,"R",419,"R",118,"R",28,"R",118,"R",28,"R",0,"R",419,"R",100,"R",218,"R",52
410788,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",167,"R",0,"R",167,"R",133,"R",80,"R",133,"R",80,"R",0,"R",167,"R",1,"R",134,"R",80
410797,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",82,"R",0,"R",82,"R",64,"R",78,"R",71,"R",87,"R",0,"R",82,"R",0,"R",71,"R",87
410964,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",53,"R",0,"R",53,"R",38,"R",72,"R",49,"R",92,"R",0,"R",53,"R",0,"R",49,"R",92
411055,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",315,"R",0,"R",315,"R",200,"R",63,"R",202,"R",64,"R",0,"R",315,"R",0,"R",202,"R",64
411374,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",740,"R",0,"R",740,"Z",0,"R",0,"R",397,"R",54,"R",0,"R",740,"R",0,"R",397,"R",54
411684,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",61,"R",0,"R",61,"R",0,"R",0,"R",42,"R",69,"R",0,"R",61,"R",0,"R",42,"R",69
412003,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",44,"R",0,"R",44,"R",13,"R",30,"R",15,"R",34,"R",0,"R",44,"R",0,"R",15,"R",34
412173,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",246,"R",0,"R",246,"R",0,"R",0,"R",238,"R",97,"R",0,"R",246,"R",0,"R",238,"R",97
412535,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9,"R",0,"R",9,"R",7,"R",78,"R",8,"R",89,"R",0,"R",9,"R",1,"R",9,"R",100
412544,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",128,"R",0,"R",128,"R",25,"R",20,"R",109,"R",85,"R",0,"R",128,"R",0,"R",109,"R",85
412599,"R",6,"R",0,"R",6,"R",3,"R",50,"R",3,"R",50,"R",0,"R",6,"R",0,"R",3,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
412650,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",145,"R",0,"R",145,"R",124,"R",86,"R",130,"R",90,"R",0,"R",145,"R",12,"R",142,"R",98
413176,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8,"R",0,"R",8,"R",7,"R",88,"R",7,"R",88,"R",0,"R",8,"R",0,"R",7,"R",88
413185,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",44,"R",0,"R",44,"R",26,"R",59,"R",32,"R",73,"R",0,"R",44,"R",0,"R",32,"R",73
413343,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",31,"R",0,"R",31,"R",23,"R",74,"R",24,"R",77,"R",0,"R",31,"R",2,"R",26,"R",84
413617,"R",65,"R",0,"R",65,"Z",0,"Z",0,"R",10,"R",15,"R",2,"R",63,"R",0,"R",10,"R",16,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
413626,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",41,"R",0,"R",41,"R",1,"R",2,"R",8,"R",20,"R",0,"R",41,"R",4,"R",12,"R",29
413635,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",668,"R",6,"R",662,"R",416,"R",63,"R",416,"R",63,"R",2,"R",660,"R",57,"R",473,"R",72
413778,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",140,"R",0,"R",140,"R",67,"R",48,"R",89,"R",64,"R",0,"R",140,"R",3,"R",92,"R",66
413802,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",256,"R",0,"R",256,"R",236,"R",92,"R",245,"R",96,"R",0,"R",256,"R",6,"R",251,"R",98
413820,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",24,"R",0,"R",24,"R",16,"R",67,"R",16,"R",67,"R",0,"R",24,"R",0,"R",16,"R",67
413848,"R",32,"R",1,"R",31,"R",25,"R",81,"R",25,"R",81,"R",0,"R",31,"R",0,"R",25,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
413918,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",25,"R",0,"R",25,"R",21,"R",84,"R",21,"R",84,"R",0,"R",25,"R",0,"R",21,"R",84
413945,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",132,"R",0,"R",132,"R",91,"R",69,"R",105,"R",80,"R",0,"R",132,"R",1,"R",106,"R",80
413972,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",135,"R",0,"R",135,"Z",0,"R",0,"R",92,"R",68,"R",0,"R",135,"R",1,"R",93,"R",69
414036,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",238,"R",0,"R",238,"R",22,"R",9,"R",191,"R",80,"R",0,"R",238,"R",0,"R",191,"R",80
414054,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",29,"R",0,"R",29,"R",11,"R",38,"R",14,"R",48,"R",0,"R",29,"R",0,"R",14,"R",48
414063,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",135,"R",0,"R",135,"R",15,"R",11,"R",119,"R",88,"R",0,"R",135,"R",1,"R",120,"R",89
414124,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",175,"R",0,"R",175,"R",154,"R",88,"R",154,"R",88,"R",0,"R",175,"R",1,"R",155,"R",89
414160,"R",2,"R",0,"R",2,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
414452,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",52,"R",0,"R",52,"R",39,"R",75,"R",39,"R",75,"R",0,"R",52,"R",0,"R",39,"R",75
414461,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1322,"R",6,"R",1316,"R",895,"R",68,"R",920,"R",70,"R",25,"R",1291,"R",0,"R",920,"R",71
414489,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",102,"R",0,"R",102,"R",68,"R",67,"R",68,"R",67,"R",1,"R",101,"R",6,"R",74,"R",73
414540,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",298,"R",0,"R",298,"R",152,"R",51,"R",154,"R",52,"R",0,"R",298,"R",0,"R",154,"R",52
414559,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",46,"R",0,"R",46,"R",24,"R",52,"R",32,"R",70,"R",0,"R",46,"R",2,"R",34,"R",74
414568,"R",31,"R",0,"R",31,"R",22,"R",71,"R",22,"R",71,"R",0,"R",31,"R",0,"R",22,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
414823,"R",324,"R",0,"R",324,"R",109,"R",34,"R",137,"R",42,"R",0,"R",324,"R",5,"R",142,"R",44,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
414841,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",78,"R",6,"R",72,"R",18,"R",25,"R",26,"R",36,"R",0,"R",72,"R",1,"R",27,"R",38
414850,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",88,"R",0,"R",88,"R",27,"R",31,"R",60,"R",68,"R",2,"R",86,"R",12,"R",72,"R",84
414869,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",131,"R",0,"R",131,"R",113,"R",86,"R",113,"R",86,"R",0,"R",131,"R",1,"R",114,"R",87
414911,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",167,"R",0,"R",167,"R",21,"R",13,"R",41,"R",25,"R",0,"R",167,"R",12,"R",53,"R",32
414939,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",343,"R",0,"R",343,"R",206,"R",60,"R",206,"R",60,"R",0,"R",343,"R",47,"R",253,"R",74
415039,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",62,"R",0,"R",62,"Z",0,"R",0,"R",46,"R",74,"Z",0,"R",62,"R",0,"R",46,"R",74
415057,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",122,"R",0,"R",122,"R",87,"R",71,"R",87,"R",71,"R",0,"R",122,"R",0,"R",87,"R",71
415729,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",13,"R",1,"R",12,"R",2,"R",17,"R",6,"R",50,"R",0,"R",12,"R",4,"R",10,"R",83
415774,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",38,"R",0,"R",38,"R",12,"R",32,"R",26,"R",68,"R",0,"R",38,"R",12,"R",38,"R",100
415987,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",480,"R",0,"R",480,"R",338,"R",70,"R",338,"R",70,"R",0,"R",480,"R",0,"R",338,"R",70
416458,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",148,"R",0,"R",148,"R",53,"R",36,"R",53,"R",36,"R",2,"R",146,"R",19,"R",72,"R",49
416670,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",97,"R",0,"R",97,"Z",0,"R",0,"R",61,"R",63,"R",1,"R",96,"R",1,"R",62,"R",65
416962,"R",213,"R",0,"R",213,"R",2,"R",1,"R",24,"R",11,"R",0,"R",213,"R",1,"R",25,"R",12,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
416971,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20,"R",0,"R",20,"R",10,"R",50,"R",14,"R",70,"R",0,"R",20,"R",0,"R",14,"R",70
416980,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",35,"R",0,"R",35,"R",14,"R",40,"R",25,"R",71,"R",0,"R",35,"R",0,"R",25,"R",71
417062,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",141,"R",0,"R",141,"R",70,"R",50,"R",104,"R",74,"R",0,"R",141,"R",0,"R",104,"R",74
417123,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",125,"R",0,"R",125,"R",9,"R",7,"R",103,"R",82,"R",1,"R",124,"R",12,"R",115,"R",93
417132,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",50,"R",0,"R",50,"R",24,"R",48,"R",24,"R",48,"R",0,"R",50,"R",0,"R",24,"R",48
417318,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",77,"R",0,"R",77,"R",0,"R",0,"R",55,"R",71,"R",0,"R",77,"R",0,"R",55,"R",71
417327,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",32,"R",0,"R",32,"R",9,"R",28,"R",16,"R",50,"R",0,"R",32,"R",1,"R",17,"R",53
417381,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",58,"R",0,"R",58,"Z",0,"R",0,"R",28,"R",48,"Z",0,"R",58,"R",0,"R",28,"R",48
417390,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",41,"R",0,"R",41,"R",21,"R",51,"R",31,"R",76,"R",2,"R",39,"R",3,"R",34,"R",87
417406,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",35,"R",0,"R",35,"R",33,"R",94,"R",33,"R",94,"R",0,"R",35,"R",0,"R",33,"R",94
417442,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",53,"R",0,"R",53,"R",46,"R",87,"R",48,"R",91,"R",0,"R",53,"R",2,"R",50,"R",94
417503,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",180,"R",0,"R",180,"R",43,"R",24,"R",115,"R",64,"R",0,"R",180,"R",22,"R",137,"R",76
417549,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",305,"R",0,"R",305,"R",88,"R",29,"R",107,"R",35,"R",0,"R",305,"R",0,"R",107,"R",35
417567,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",138,"R",0,"R",138,"R",88,"R",64,"R",96,"R",70,"R",0,"R",138,"R",8,"R",104,"R",75
417576,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",90,"R",1,"R",89,"R",28,"R",31,"R",31,"R",35,"R",0,"R",89,"R",1,"R",32,"R",36
417628,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",36,"R",0,"R",36,"R",26,"R",72,"R",26,"R",72,"R",0,"R",36,"R",0,"R",26,"R",72
417637,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",56,"R",0,"R",56,"R",35,"R",63,"R",35,"R",63,"R",0,"R",56,"R",13,"R",48,"R",86
417646,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8,"R",0,"R",8,"R",5,"R",63,"R",5,"R",63,"R",0,"R",8,"R",0,"R",5,"R",63
417673,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",18,"R",1,"R",17,"R",17,"R",100,"R",17,"R",100,"R",0,"R",17,"R",0,"R",17,"R",100
417716,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",25,"R",0,"R",25,"R",15,"R",60,"R",15,"R",60,"R",0,"R",25,"R",4,"R",19,"R",76
417725,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",61,"R",0,"R",61,"R",29,"R",48,"R",37,"R",61,"R",1,"R",60,"R",1,"R",38,"R",63
417734,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",21,"R",0,"R",21,"R",10,"R",48,"R",11,"R",52,"R",0,"R",21,"R",1,"R",12,"R",57
417752,"R",21,"R",0,"R",21,"R",9,"R",43,"R",9,"R",43,"R",0,"R",21,"R",0,"R",9,"R",43,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
417789,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",75,"R",0,"R",75,"R",30,"R",40,"R",45,"R",60,"R",0,"R",75,"R",15,"R",60,"R",80
417804,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4,"R",0,"R",4,"R",3,"R",75,"R",3,"R",75,"R",0,"R",4,"R",0,"R",3,"R",75
417822,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",160,"R",0,"R",160,"R",53,"R",33,"R",72,"R",45,"Z",0,"R",160,"R",1,"R",73,"R",46
417840,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",199,"R",0,"R",199,"R",101,"R",51,"R",101,"R",51,"R",0,"R",199,"R",0,"R",101,"R",51
417868,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",32,"R",0,"R",32,"R",16,"R",50,"R",16,"R",50,"R",0,"R",32,"R",16,"R",32,"R",100
417886,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",34,"R",0,"R",34,"R",26,"R",76,"R",26,"R",76,"R",0,"R",34,"R",0,"R",26,"R",76
